# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Oct 22 10:37:13 AST 2024 [seed=12345]
# -seed 12345 -overwrite -working -threads 32 /ibex/project/c2205/zhouge/MRSA2/local_reference/FASTA_NEW/FASTA_city/ST5/ST5_beast5.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	default.clock.rate	cities.clock.rate	default.meanRate	cities.meanRate	cities.rates.AlJowf.AlMaddinah	cities.rates.AlJowf.AlQassim	cities.rates.AlJowf.Algryat	cities.rates.AlJowf.Bishah	cities.rates.AlJowf.Dammam	cities.rates.AlJowf.Jazan	cities.rates.AlJowf.Jeddah	cities.rates.AlJowf.Najran	cities.rates.AlJowf.Riyadh	cities.rates.AlJowf.Tabarjal	cities.rates.AlJowf.Taif	cities.rates.AlMaddinah.AlQassim	cities.rates.AlMaddinah.Algryat	cities.rates.AlMaddinah.Bishah	cities.rates.AlMaddinah.Dammam	cities.rates.AlMaddinah.Jazan	cities.rates.AlMaddinah.Jeddah	cities.rates.AlMaddinah.Najran	cities.rates.AlMaddinah.Riyadh	cities.rates.AlMaddinah.Tabarjal	cities.rates.AlMaddinah.Taif	cities.rates.AlQassim.Algryat	cities.rates.AlQassim.Bishah	cities.rates.AlQassim.Dammam	cities.rates.AlQassim.Jazan	cities.rates.AlQassim.Jeddah	cities.rates.AlQassim.Najran	cities.rates.AlQassim.Riyadh	cities.rates.AlQassim.Tabarjal	cities.rates.AlQassim.Taif	cities.rates.Algryat.Bishah	cities.rates.Algryat.Dammam	cities.rates.Algryat.Jazan	cities.rates.Algryat.Jeddah	cities.rates.Algryat.Najran	cities.rates.Algryat.Riyadh	cities.rates.Algryat.Tabarjal	cities.rates.Algryat.Taif	cities.rates.Bishah.Dammam	cities.rates.Bishah.Jazan	cities.rates.Bishah.Jeddah	cities.rates.Bishah.Najran	cities.rates.Bishah.Riyadh	cities.rates.Bishah.Tabarjal	cities.rates.Bishah.Taif	cities.rates.Dammam.Jazan	cities.rates.Dammam.Jeddah	cities.rates.Dammam.Najran	cities.rates.Dammam.Riyadh	cities.rates.Dammam.Tabarjal	cities.rates.Dammam.Taif	cities.rates.Jazan.Jeddah	cities.rates.Jazan.Najran	cities.rates.Jazan.Riyadh	cities.rates.Jazan.Tabarjal	cities.rates.Jazan.Taif	cities.rates.Jeddah.Najran	cities.rates.Jeddah.Riyadh	cities.rates.Jeddah.Tabarjal	cities.rates.Jeddah.Taif	cities.rates.Najran.Riyadh	cities.rates.Najran.Tabarjal	cities.rates.Najran.Taif	cities.rates.Riyadh.Tabarjal	cities.rates.Riyadh.Taif	cities.rates.Tabarjal.Taif	default.treeLikelihood	default.branchRates	cities.branchRates	cities.treeLikelihood	coalescent
30500000	-65363.00581617216	-1004.2221396399615	-64358.7836765322	78.19039534234571	1946.2003150401679	1738.2359257026114	451.6010059371137	4.428709952724415	0.2439088642285215	0.24980719714809052	0.2557910183356588	0.25049292028772885	6.037131937224974E-4	0.010049685333102226	6.037131937224972E-4	0.01004968533310222	0.37531473640825186	1.1144600358330625	2.6014415218986473	0.7273165076221039	0.8908946235951993	0.949809638605237	2.924791601144232	0.26979471492936075	0.046416795309477926	0.09304054975767471	1.1864734788478228	0.07619678829672823	0.7882467120793275	0.39015789266314393	0.5809006053513158	0.13346028140637933	2.0404190798727724	1.1628200910112017	0.34871950245801686	0.8878021393207663	0.8755777878946019	0.4459850513811798	1.240853038022738	0.16350849017394142	0.41323796304446675	0.25517064012252577	0.9638852042219022	0.1984566083989616	0.6782297908162225	0.02532295618684363	1.2937653927753225	0.7483865403400964	1.197682441864106	3.1011768753405304	0.6434179168617662	0.507925951071377	0.3309513721998485	0.9156073121964302	1.5310922334101176	0.23370597076001665	0.15676118704179082	0.3936084310162342	0.12108360615345937	1.0047416565365483	1.2805838878510802	2.557615305439677	2.0654743268231854	3.33827008479089	1.0120572234364484	0.882825125161016	0.1991241952926789	4.140276447351322	1.5340843087369942	0.07991869118911829	0.6121887357998821	0.8828191254759747	1.2289854618683755	10.384983574940126	0.34741866369886437	4.277541483789488	0.9780181384794411	1.0383949500538596	0.49213347386570744	0.1425402623130306	0.30258828633134344	1.0887690814789277	-64164.466760313466	0.0	0.0	-194.31691621873097	-917.103535905665
31000000	-65349.496471421866	-999.1424210919243	-64350.354050329945	80.50638610498272	1943.8843242775308	1805.8296219016752	485.55583711063036	4.551151870931453	0.2521274025821272	0.24385187338300296	0.25952733837842756	0.2444933856564426	5.77275657152423E-4	0.007854758903628179	5.772756571524234E-4	0.007854758903628184	0.07914874685731225	0.7906804795340316	0.2365865191537127	0.49936380940197234	0.029874418826405253	0.5715237655598838	0.17526482420984796	0.3787039167325858	0.509191049566668	0.8095736645138877	0.7532761890846121	0.27673048899596525	2.333628991856833	0.05884900472818897	0.3806797745617011	0.29458624331842864	1.8389216328324487	0.02302216303209457	0.07451494306172313	0.9872512066030431	0.027265796600338805	0.4183031113404052	0.31417771309274445	1.506738773501347	0.5627831918081331	0.612407894360596	1.1839995695129923	0.8297634593563965	0.5917181692026788	0.008614467170797594	0.6049414466057162	0.42678601534443966	0.21061697091194487	1.3949483961008926	1.059751680199356	1.9125654866041408	1.3933586378226928	0.2600553426895036	1.040161451326675	0.30846095707834864	1.3124977459887968	0.46560812480362374	0.801542694434145	1.304981842211263	0.35467135804226363	0.10913400461697804	3.232432672422499	2.2643919807645765	0.0022023928457673846	3.065917136521396	0.6247360156926659	3.3997348064530986	1.033877262504309	1.332308489966392	0.4694208743387358	0.4275245634815865	1.448748922274709	13.63465139856444	0.17011588257326035	1.7399006467297953	1.4544232308737532	1.0304059724807164	0.056196902127036576	0.11197380942403477	0.06238155190785311	1.9453673480992477	-64157.85704365507	0.0	0.0	-192.49700667487065	-921.6616293239781
31500000	-65367.87130108952	-997.8680862801127	-64370.00321480941	81.23051958153074	1943.160190800983	1846.0671114237582	521.3799575667125	4.845635373791408	0.24728875471594108	0.2522108438072611	0.2528086539699698	0.24769174750682832	5.767077460918182E-4	0.008690860811506204	5.76707746091818E-4	0.0086908608115062	1.156056273130331	0.08628832914165126	0.07993618306591782	0.5270115922509748	0.1048923907407259	1.752420020394785	1.2684066247524017	0.4316042909053264	0.4365271385038543	1.8574425986702607	3.2628538516499237	0.5283765611111073	1.904613644020331	0.03160323429392546	0.7930088573708199	0.14287069831114318	1.4662125708583207	1.6312808135044472	0.9189203150058243	0.48427593500054245	0.6643340666239178	0.5212257819826067	1.0111923373630765	0.026262275133862145	1.1228473941749204	0.06442899384637728	0.11972456442802193	1.3817381641402917	0.843771787692737	0.14210168303226278	0.5905228923153972	0.5908057873963674	0.5777833724651913	1.021429534091396	1.2361391871820238	0.8142438321798571	0.577949972939524	0.7228465247606295	0.24081973796524506	1.5310375308619817	0.6259849241707808	0.21920004295007076	1.1213869874588416	0.19179095468674134	0.10438263581448064	1.3102931447105806	0.6566022648198462	0.15957010858418183	0.6931557690921359	0.05858214647737232	1.0547582518836398	1.7106194776533694	0.18984900592517992	0.08418283328474246	0.5645831483051503	0.8578622521886908	1.118317962404145	7.832925291700869	0.07537893007106822	1.8405376648027578	0.6779997265587381	0.12967077664954357	0.8096042621490745	0.08270058250376908	1.459650324896519	0.5158582746511724	-64168.63559554998	0.0	0.0	-201.36761925942557	-929.1343737370128
32000000	-65369.34316239577	-1001.4943485936959	-64367.84881380208	76.55931769874341	1947.8313926837702	1701.1273241686	447.3113870555425	4.767032177959358	0.25360195899651783	0.24744669220339033	0.25605948214870927	0.24289186665138293	6.294946489478174E-4	0.01008710892639464	6.294946489478177E-4	0.010087108926394653	0.41588171420917425	0.07730332233866222	1.0004222746923788	2.7394577513003275	0.519554510970778	0.7131318097300453	1.0816352963895612	1.3461665457988545	0.3508810455968414	0.6636367685354191	0.596052396351659	0.8165858242971734	0.09247486358660775	0.13126077611075587	0.40679067740069513	0.2327305769340762	0.20996755231162412	0.14156396714163827	0.5209542740510791	2.680195457701373	1.084390321479215	0.09768411476133573	0.14712657082249442	1.6278075487056693	0.389716539394282	0.37557169288896214	0.6465356366877009	2.2675649233414403	0.24380241805854844	0.9207810925991988	1.8255473020742436	0.47686688318980586	0.12474888914291245	1.3984213613609466	1.1149542530662437	3.596867865942739	0.6480038473364416	0.381641777814616	1.6802960802698539	0.8075461512674647	1.6812823642181034	0.7792590497096448	1.2630207168520007	0.6084713974137841	1.8897670658051737	0.2587172315782451	2.2368156611458603	2.8066127622798116	0.27086380865808457	0.585216392280096	1.880215292466168	2.1531652662581693	0.36843558524784314	1.9758073392753863	1.476305829734213	0.1251970518379739	2.3938128569255896	7.192662954363775	1.1885886878897656	2.863916470631257	1.0975616705858064	1.8782788213353403	1.3768415841024009	2.0896152637443155	0.32999746654164375	0.13642621005972352	-64169.05671716963	0.0	0.0	-198.79209663244495	-912.9262533035223
32500000	-65337.23158030817	-974.9669240885707	-64362.2646562196	57.35962229927158	1967.031088083242	1332.0190333888609	298.8392971009889	4.584276549498299	0.24212619151852013	0.25019354845979425	0.26006783312184106	0.24761242689984478	7.982427857879215E-4	0.013686768070365818	7.982427857879211E-4	0.01368676807036581	0.6373520027661822	0.3993811644384218	0.10993859515411386	2.408567864963693	0.8250549013779339	2.471246742587246	0.9045252248929294	0.5923722257177445	0.6323655664241005	1.3382656608835233	1.5704719299891767	0.41545490693166476	2.7982167702737035	1.510667042569523	0.4226380605333662	1.4530536967465584	1.0662776197086552	1.8961630567203684	0.28851640067308043	1.1301831673568172	0.5601120045606789	0.20186128102893902	0.905404275413963	0.9996747315568295	1.4825734496245306	0.5977629504040514	3.3474299331852313	0.9336123408153629	0.3857409015976638	1.3959901925409315	0.5354788198077923	0.3239541643981685	0.3100325063468751	2.44040035347685	0.047535901978343564	0.3811885713648467	0.7626999922244664	0.18024228071165113	0.35686856854969284	0.786579017226811	0.6531235489597791	0.6078884451206596	0.755213070681324	0.5188240473736345	0.11882211171075559	3.954195834180442	2.7563837287770516	1.1942823825529958	0.04957028974343847	0.641142640738364	0.24351678418132952	2.9298947255174	1.8646128653627896	5.76585810410015	2.7453094679626187	0.04688272626075622	3.3928887168326463	4.495566584155903	0.7478372493684368	1.8516200363499675	0.5109576274682005	0.3746745306553827	0.3111690523798039	0.014780349242322367	0.23731035410147927	0.3238291853764967	-64165.42023458407	0.0	0.0	-196.84442163553587	-883.8622705105403
33000000	-65328.36208631573	-977.6014469881763	-64350.76063932755	65.76845383532932	1958.6222565471842	1452.481616033855	390.0513402257312	4.535513282633593	0.24482486930570665	0.2593638639349872	0.25189045053161224	0.24392081622769424	7.314185758197017E-4	0.013868753542535337	7.314185758197016E-4	0.01386875354253534	0.06897505849170171	1.8062727719910785	0.6361221487459703	0.6313069365509253	1.8526483764162625	0.9180585175606387	0.13076030619835172	0.5058367691725163	0.42636043560460857	2.0925401664064167	0.8037929395369572	1.2828864590203057	0.5101805863143222	0.18537083146419087	2.3572740598634563	0.3388039553408992	0.5623580116630199	0.3328714137977195	0.1716661711804066	2.065567184664168	1.1262621645032798	1.6446052784756158	0.9689952961283452	0.3105966932089264	1.1637800824614128	0.9384877428017815	0.016483266017903307	0.32176306800574705	0.11377659216729173	1.2140478857776211	0.025129490607574245	0.3952188726168664	0.3010432414753776	1.7759224768394308	0.01908228954643161	1.4114107842590047	3.1135752905499765	0.7188733230031971	1.4612715907011231	0.3429246026073023	1.0946302244772312	1.2211925983347147	0.6809490950364155	0.049894874373877365	0.492073220003313	0.27971073046741696	1.2401557948636697	2.4989957584026157	0.5782127176668921	0.7834836889497976	0.383111883182517	2.9367436698585103	0.06813634226117582	0.5869126170063802	0.19729989988604796	0.4747163892885451	2.5543921537382337	8.462238345080141	0.38486523663939204	1.3660313710416403	0.8254576141435797	0.3560478270523571	0.5873305637158605	2.1179146981040597	0.38218915870256975	2.6103802873256305	-64160.99724354969	0.0	0.0	-189.76339577785953	-893.092210138336
33500000	-65341.800530234046	-990.8115393725479	-64350.9889908615	81.13927982733918	1943.2514305551745	1804.6800755040144	404.62395458268827	4.40953508916239	0.24239751734737108	0.24853037182153448	0.2565009919621804	0.2525711188689146	5.900375780635383E-4	0.008528526296535763	5.900375780635388E-4	0.008528526296535768	0.6612358345993149	0.2826070476301047	0.1046895864939342	0.032990161683538945	1.044880535433048	0.40101385284276897	1.1167958851643347	0.3044273725292385	0.13985234087801315	0.2650407133029673	0.001589806763875566	2.154749217703255	0.8831568285843091	0.9138917168175468	0.26965248311621015	0.09902500713865611	2.2562802070076615	1.1701610764348676	3.549682932453915	0.23172061642273928	0.44641613175583494	1.3504858404586464	0.35960485683079496	0.9005461622558987	0.14968116422152655	0.10703550813593495	0.3363266956424678	0.1361934932664894	1.012091492720017	0.6817435881351945	0.7285879275612076	0.9939356958213041	0.09355096906170765	2.3181981996475676	0.17717592809815208	0.40419916896985697	0.7654845523285515	0.5676247641980541	0.04411490816466035	0.25527359670475824	0.2405212696514931	1.666369669622671	1.0354150021288089	0.12225786154325502	1.658695949126553	0.4409375610669729	1.7091093378889572	0.5942645665999308	0.052457935585265826	0.5477250788238841	0.15164381554039474	2.006776975506489	0.5041957322836187	1.8240315870224588	1.0343246596010878	0.5732858198607464	2.571873253505184	8.398869939583712	0.30950858041942136	1.4558762289880183	0.07197804813363551	0.367233032565231	0.46326317646495263	0.030176629909080703	0.8423939446423444	0.580767329483785	-64158.31069010212	0.0	0.0	-192.67830075938613	-922.9310817501871
34000000	-65398.940874226835	-1017.5807575223872	-64381.36011670445	83.71518990168633	1940.6755204808273	1907.3736925147018	496.76709033108926	4.526710858809461	0.24782274334393944	0.2516744169231856	0.252835203383998	0.24766763634887737	5.564414836002129E-4	0.008015022175227135	5.564414836002134E-4	0.00801502217522713	0.018627717875636968	0.36844072213167184	0.7705306513538289	0.02184948044350696	0.4434812725541491	1.2753069511436526	0.6378489131831012	0.2130349052019321	2.079187836630373	0.18768717083856315	0.6888536089773025	0.7657509448147872	1.0751534862820098	0.2258087668388614	2.9030031814032196	0.25914029468404304	1.929674807229121	2.268810290853627	0.15804886860505687	0.38888111165902695	2.8224143703090365	0.17384595011697782	0.6569222628845776	2.1302198647504924	0.4600374407271011	1.1971629638302699	1.0612424843600154	1.150261714789086	0.001501632214548797	0.08118542591467623	0.3251802048158964	0.8653734064946889	0.04904668740403806	2.1950800618904083	0.45397600758072987	0.862953523631159	5.356002802080645	1.623609114078984	0.02140623399550742	0.5173170600228814	0.4253979528468962	0.8190194549430273	0.5804779219636584	2.4831904353049485	0.5593261178815901	0.606977648046536	2.2159117779797572	0.2779706915167095	0.4744404492563853	1.45995624893575	4.650676919561144	1.3914430062530823	0.9639400108373755	2.015068960829905	0.8555796283506438	1.5807150398241572	2.1784381249205804	5.994593569600233	1.069323260174739	1.100705916621162	0.6880996159754802	0.47946628128629376	0.5543815554985365	0.1461208610199213	1.5631390765136164	1.3481485187776647	-64179.83647612821	0.0	0.0	-201.52364057624348	-931.4826797286956
34500000	-65368.54309451765	-1007.4282367677642	-64361.11485774988	83.72773398542974	1940.6629763970839	1867.7965973672094	452.13161323429193	4.656712329313842	0.24823545205604314	0.24939061687550115	0.2549432308089342	0.247430700259522	5.646007313398452E-4	0.010386063207241544	5.646007313398457E-4	0.01038606320724155	0.3210720281455173	2.28472441977009	0.2905666605529912	0.15686897823107854	0.501082210713882	0.3512281287313709	0.7496668003981963	0.5345232341438149	0.2564923191437775	0.16287582551534371	0.6121350155127374	0.2612690630597364	1.2747296310548129	3.4364775800455476	0.6135039673888192	0.9961608801143084	1.0553831717837072	0.2819307642492796	2.1284555721653033	0.3084541738191995	1.9839186174031282	0.01133775665205429	0.38159783471180186	0.7346546564766823	0.2681546495815201	0.2772513408179019	0.5384381388567239	0.9541441695689165	0.09096127536771233	1.083109545071322	0.19011380542626619	2.3678138315301998	2.088684560482679	2.9857281115457712	0.04710197022289096	0.19227640154220987	0.6701135269844275	2.7419647229205393	0.775444999947624	0.022236370573651874	0.5508989115645987	0.23539250556014368	0.727503571189468	1.0710365605282484	0.6871708455438688	0.5673971255552482	1.3215659295173106	0.7078192570463808	0.10846621459889948	0.4649163209478192	2.350812335798947	1.7367207974155332	0.9825519529398024	1.7659125159948854	0.7375486967651234	0.015389476209479098	3.1508978404414103	3.8638786437937984	0.05562115503719135	1.2308428399252154	0.12629564470571444	1.319562274449152	1.2486891937241686	2.525624715086604	1.1303007954116528	0.7062684263864047	-64163.25509837654	0.0	0.0	-197.85975937333959	-927.9186842383028
35000000	-65337.96553788876	-975.4097623867499	-64362.55577550201	56.76060736397403	1967.6301030185396	1327.377425095203	327.85105315785927	4.446402672769071	0.23695707654963832	0.257254243699292	0.25485753756847895	0.250931142182591	7.996423131030694E-4	0.01670763162106317	7.996423131030691E-4	0.01670763162106317	0.11042752779050342	0.3850758342432702	0.3575185466087733	1.0534378999565952	2.159124127445115	0.036361032694384995	0.5378557185969044	0.4336992952225273	0.1361514524921708	0.22366027166501012	0.23764707760304835	2.568126005495732	1.2709787532992762	0.31160142064434143	0.48480458667767956	1.6254481855776237	1.1584125682227226	0.06254674636698364	0.22117203450121586	0.0557478401657263	2.5500988892074727	1.2455148249410914	2.252604681399398	0.23451473683271715	0.202343563553582	1.3430737822556602	3.484422735461288	1.1658542850936173	1.7268637794034938	0.9483647478972594	1.5954630792430984	0.33223616103758224	0.09774412775988774	2.637187682959837	2.1617961979305718	0.43321776509079374	0.908733269706744	1.408685412719532	0.4158621100908144	0.8878628357054251	0.02460185359721791	2.5805484133448053	0.2746445064607015	0.43855282143160745	0.4699810210849771	1.0956540064071203	2.7493836700432404	0.9004746355181049	1.4462009958423503	0.19885502718009793	0.030468124414724036	1.2937157442191713	0.5524690044003583	0.9469483514355942	0.11295989921510279	1.6016427996049931	4.038769797928685	6.892139978813964	0.9520678148012078	1.5719533376593993	0.5056229292927836	0.6466807124538334	2.5240839147935046	1.1322898499818763	2.7322184528999465	0.03994215736676906	-64169.25094833167	0.0	0.0	-193.30482717034621	-881.9012712535998
35500000	-65353.605336049855	-982.581722777713	-64371.02361327214	69.07663252228514	1955.3140778602285	1588.6432313860735	383.108751301261	4.727258482890236	0.23940402897697796	0.25263612379888184	0.2545344922191702	0.2534253550049706	6.696646735052113E-4	0.009852096629488718	6.696646735052106E-4	0.009852096629488718	0.49357219388920787	0.33975275066756516	1.0099724487463668	1.1118699357755595	0.851428834521856	1.9478017347799017	0.26612910185378874	0.03125952870632398	0.8157645071616331	0.8487657063454089	1.0726292512574382	0.39122008524913776	0.33501899303504873	0.6554768630901828	1.6726322059141385	0.1808900870402525	0.625265122427259	0.5604892362027015	0.9421432475238316	2.385484936418754	0.8336515853816621	0.37625223053690254	0.5461457999595987	0.10761766436351874	0.2052191794853593	1.2165723834297435	0.037588432826257935	0.8231793148079021	0.48919455844711807	0.3744985014030273	0.7603719547937274	0.650950109378544	0.3335785289905219	0.9021812058192588	0.5169010151139166	0.5406763510236445	3.621615240030327	0.5215743692958938	0.7720814364670738	0.907394626651856	1.3472901590162092	0.22715221187319373	0.9498813076622558	0.08648814492444382	0.12349440458320647	2.0765453387008685	2.8603763668585236	1.7198901292599829	0.399160520727641	0.4873430028281611	0.008369593439070294	3.4801170636870387	0.25916236564066725	2.636368232579728	0.3181568864173621	0.35432352986285554	1.9810782938872633	6.713878238100293	0.42772468234595945	0.6866925591779726	0.03208324119158184	0.9590398331324842	0.6920732942097684	1.586242300858213	1.9999698076051151	0.1545843999761733	-64174.25336475641	0.0	0.0	-196.77024851572446	-907.4644405737478
36000000	-65347.735454413705	-987.617565140325	-64360.11788927338	80.55839874259526	1943.8323116399183	1823.169981580244	497.22490128624287	4.6292060025066935	0.24394753024163446	0.25140176768101813	0.2638636272820138	0.24078707479533465	5.918888413727338E-4	0.010275192790953971	5.91888841372734E-4	0.010275192790953984	0.24670836341818653	1.1270425377153226	0.51816564495891	0.1559827103176618	0.14888257873674926	2.382223719475807	1.0247642021540204	0.5126578700472039	3.1015543848126317	0.524983205230251	0.5637990533654322	0.30154400660204067	0.42500240420737906	1.5130466065054722	0.8902531063250197	0.09848963425491357	0.6496367280435544	0.0637866952105333	0.8135468628435983	0.42121031261691505	0.6078948071145936	0.5646836552376743	0.007196467872078449	1.084314799011846	0.8621212221577293	0.27837818723199426	0.10192112823385328	0.1881200431396703	0.22296526747242473	0.0461439401680649	0.21943644340092416	0.5324365361729343	0.6742144665020787	1.4018155740144063	0.048176434318318584	0.0074426560585628835	1.1766660487991825	0.3929812633574561	0.2360097737245122	0.05014433404095632	1.4273050514136074	0.07249143345016218	0.14710863447419897	0.6648504084069795	2.4489624402372443	1.0334330485485297	1.0284704258608983	2.084540652370003	0.8167675000063152	0.525350073635639	0.7307297199526886	2.0222340594436456	0.5532099320516651	0.20098842538380277	0.6495031631886575	0.22358807052831967	2.3428748171412552	3.7375697975601305	0.06511662381306223	0.4738866503471655	0.13186044519828072	0.6160764525630574	0.3325392393188286	1.1487177146213174	0.25028314381382494	0.12420067902736416	-64160.52422472443	0.0	0.0	-199.59366454895184	-924.9522858466596
36500000	-65369.80607331425	-1002.3133293597169	-64367.49274395453	77.91553659880093	1946.4751737837128	1831.3412545126644	432.79521960435113	4.622694589371435	0.2488661446473269	0.24776670552111105	0.25319487573095284	0.25017227410061055	5.898141060558331E-4	0.009594150608833653	5.898141060558325E-4	0.00959415060883365	0.4870780469624875	0.5883715065408546	2.6614671542547024	0.2971597170956429	0.554546532019588	0.02812582240020834	1.0352364013859574	0.7372700847937683	1.9913047793641931	0.6097562158689971	0.9068495032090196	0.2120927755663508	0.19753132539429072	0.5550362343470151	0.4442939450033993	0.09934037944164181	1.366859001525031	0.5528045355372424	2.627398695138926	0.6867942686071244	0.5021293853967124	0.005266685546764944	0.7759376995408733	1.0139898226297623	0.05877769012939189	0.10498580931966964	0.6495874604462148	0.2620184660178477	0.8237884874297406	0.40754140444468323	0.09847711317963537	0.913620205689338	1.3455950410288697	1.7906642655652656	3.2209176606683725	0.1506372398185953	1.664498526342757	3.647765599654967	0.4200005408732372	0.7404821365080828	0.339327089531079	0.7416789532105362	0.13926875737794522	0.07352237519136769	0.7083923062659138	1.8375661514954666	0.6225007189017523	0.23211849095511833	0.1211610087469775	0.12349088670930371	0.554409578174626	2.1141316109941806	1.0323283256350033	0.1758978472381828	0.5697213907138412	0.5694157903887044	2.5050172170282314	5.809078816573456	0.10465881743768705	1.9646068699639823	0.3974261490782752	0.33741088803936625	0.09316999158215608	0.9157774075528778	0.7916907217545285	3.114791323710394	-64167.61977335121	0.0	0.0	-199.8729706033168	-927.8058983772022
37000000	-65361.87556464435	-980.5452636381445	-64381.33030100621	65.98652131807549	1958.404189064438	1504.7778857282265	359.6547346628995	4.654074287745232	0.24312322645184034	0.25150555121682794	0.25902240114918434	0.24634882118214863	7.006140307949215E-4	0.010826220253992854	7.006140307949209E-4	0.01082622025399286	2.463770621646247	1.201958018080362	3.3573333059502244	1.4234596542931235	0.6075914791171907	0.4387955466113464	1.2566501841680238	0.5671292372872433	0.13009733134862564	2.2307661212260395	0.7593980513685664	0.9042742421143259	1.8307060978125789	0.5135010226347901	0.18682694686356716	2.1932088442379354	0.31038890114954054	0.0830318714569593	1.6408994785438893	0.5044416290573593	1.3979063666464033	0.16262840049053628	0.8547757788842679	0.38699104281458446	0.8009866860073378	0.4710505595202904	0.4740374456800297	0.6048195575704578	0.059605526699956016	0.5911131849081364	0.6181614666425058	0.25499428676366037	0.5021557747274147	0.05734256185618522	0.5443921786883548	0.48990770959957697	1.4778201157363258	0.7601365088714654	0.24600403175444657	2.4407132436441676	1.0494988288907252	1.135434007182079	0.810637285026454	1.293281992413715	0.06329995593607153	0.5750897978843289	1.9881905801482387	1.3894435374617644	0.43933739999843396	1.8047435830513527	0.202255961044395	4.324543173741451	0.17864888977960736	1.160414027179871	0.5772294108586079	4.655800892215745	0.925767836806943	8.59887117915146	0.10774971103785547	2.037350067544183	0.11742587028831217	0.24045301785034834	0.6476666197693006	0.32159925851835136	0.06026181603068954	0.20781571271224109	-64178.57055736402	0.0	0.0	-202.75974364218524	-897.6879526752887
37500000	-65332.86249484268	-969.771141773848	-64363.091353068834	64.80116586546643	1959.5895445170472	1438.8992247562924	373.7904615467734	4.50372015420871	0.24920619608715044	0.24914044376542976	0.2548319328016522	0.24682142734576867	7.323844256426085E-4	0.013438254904095904	7.323844256426089E-4	0.013438254904095906	0.5705359745494926	0.1621069806456794	0.28738847590329303	0.14552769016949674	0.03218349445077441	0.3536898922927124	0.29975581069010426	1.319268263714309	0.290376073145868	3.7541235523297893	0.6864407596786768	0.9212741799971168	0.44172188226970244	1.850493224756849	0.21005463825215823	1.3404205149068937	0.5440165414407656	0.16238756225060222	0.3139839207949353	0.10309987574382654	0.018749553365014167	0.2698626718561285	0.1894335341813243	0.014615278846724934	0.4393056836046331	1.1290935476715769	0.055884332271757334	1.8489846855266614	0.9163949438406058	0.11303197619483044	3.3242063819821133	0.7007977250565549	0.3949928608133347	0.7600798161172767	1.751103230562849	0.3352753907976421	0.6979549967893788	2.428412867715501	0.45455312188972913	0.6153273872754688	1.0524695348441937	0.4158305131982937	0.6287477707694917	0.7540812527103631	0.09838099932791106	0.12880123586626951	1.5598632633264624	1.6433581235895598	1.79660571179137	0.8069057748158766	0.7106182710995892	1.672716912517897	1.6501922634358557	1.1358308873408214	0.1698188413165654	0.3840949808083728	1.860460519302816	9.701440514942309	0.3336217189647958	2.0748279013440887	0.2744449276817483	0.019053423773798008	2.510410093372305	0.8574543470614095	0.4333230280510205	0.27238988075803805	-64173.555634850454	0.0	0.0	-189.53571821837735	-891.2192003862472
38000000	-65373.22302111045	-1011.9273581555475	-64361.2956629549	87.95571713053376	1936.43499325198	1965.6978243592819	445.8164941475622	4.56642915150288	0.24797537271187353	0.25764033221523935	0.25605746038391064	0.23832683468897786	5.430446795893317E-4	0.009998431003538649	5.430446795893317E-4	0.009998431003538645	0.09300116073606746	0.8882902884687844	0.021618856097615095	1.3729470904393941	0.3963166782518609	3.869360060124004	0.019485894462796586	0.022737545145394493	0.8072371627166796	0.39011729804035333	0.7917302754041897	0.0382325844939335	0.2613659849607759	0.8681393818620027	1.1568257003669398	0.30353997885711825	0.8280655144883668	0.6060046508899354	0.19039703123510585	0.22593856545499819	0.30484644175884945	0.034006947460977405	3.3137217089274458	1.650577585139345	1.2340426874366843	1.2185017525876125	0.6166956927184006	1.5199769403132426	0.865139501922758	0.498218614644244	1.372892427612228	0.6616045807068597	2.467962488528262	1.764862034486612	0.5668548408434446	0.512871200946099	0.37768475458749756	1.0951705729492185	0.12807560281247035	1.2341916585212116	0.041323286495203955	0.08904417985843475	0.3680706093099869	0.014887406141113781	0.12574104129184857	2.748570875153784	1.2253556302849193	1.7177689270934677	1.8640387914909171	0.15749111828121232	0.5094538028798414	0.9700249310220211	0.10161952753683184	1.8818078898582564	1.3735055287584306	0.4430760436815797	2.694955798582836	8.285870187418265	1.012082934018228	0.8934647044896957	0.24390687158936872	0.8314262654317064	0.1535100713564275	0.24256791284547255	0.3213434287233825	0.8992324857615173	-64164.93290902403	0.0	0.0	-196.3627539308691	-932.8522401480441
